onset	duration	miniblock_number	category	subcategory	stim_file
189.63100818102248	0.4332887199707329	30	objects	car	car/car-8.jpg
190.16506510297768	0.4337438200600445	30	objects	car	car/car-103.jpg
190.71538828196935	0.43383768503554165	30	objects	car	car/car-69.jpg
191.26552883104887	0.4335180129855871	30	objects	car	car/car-102.jpg
191.7991043899674	0.4335528740193695	30	objects	car	car/car-43.jpg
192.3495614300482	0.4333842219784856	30	objects	car	car/car-5.jpg
192.8995671820594	0.4340797580080107	30	objects	car	car/car-122.jpg
193.45001189399045	0.4334570079809055	30	objects	car	car/car-65.jpg
193.99994515196886	0.43394323997199535	30	objects	car	car/car-74.jpg
194.55045070801862	0.4326651101000607	30	objects	car	car/car-64.jpg
195.08401960798074	0.4336065020179376	30	objects	car	car/car-98.jpg
195.63499156804755	0.43294529197737575	31	faces	adult	adult/adult-49.jpg
196.1843311219709	0.43343484902288765	31	faces	adult	adult/adult-19.jpg
196.71804727707058	0.4332176139578223	31	faces	adult	adult/adult-108.jpg
197.2521034149686	0.4335047920467332	31	faces	adult	adult/adult-139.jpg
197.80214471102227	0.45013601006940007	31	faces	adult	adult/adult-120.jpg
198.352955494076	0.43285299895796925	31	faces	adult	adult/adult-141.jpg
198.90245515096467	0.4339646580629051	31	faces	adult	adult/adult-76.jpg
199.45275650906842	0.449657739023678	31	faces	adult	adult/adult-89.jpg
200.00299512105994	0.43377698690164834	31	faces	adult	adult/adult-64.jpg
200.55345793196466	0.4504410109948367	31	faces	adult	adult/adult-8.jpg
201.1202175320359	0.43301261391025037	31	faces	adult	adult/adult-47.jpg
201.6540253100684	0.43399801198393106	31	faces	adult	adult/adult-90.jpg
202.20461013005115	0.432905375957489	32	objects	car	car/car-136.jpg
202.7377540799789	0.4336152219912037	32	objects	car	car/car-133.jpg
203.28769396198913	0.43420759798027575	32	objects	car	car/car-143.jpg
203.82236367405858	0.43302725395187736	32	objects	car	car/car-1.jpg
204.37171669397503	0.43296575895510614	32	objects	car	car/car-32.jpg
204.90485715202522	0.4342397659784183	32	objects	car	car/car-112.jpg
205.45553661498707	0.4335767070297152	32	objects	car	car/car-138.jpg
206.00513181602582	0.4336443229112774	32	objects	car	car/car-26.jpg
206.55530149303377	0.433411770965904	32	objects	car	car/car-65.jpg
207.10545216000173	0.43476294504944235	32	objects	car	car/car-132.jpg
207.65658337099012	0.4332025790354237	32	objects	car	car/car-13.jpg
208.20564470102545	0.434411117923446	32	objects	car	car/car-102.jpg
208.7402436080156	0.4498178210342303	33	characters	word	word/word-122.jpg
209.29058347805403	0.4498321859864518	33	characters	word	word/word-73.jpg
209.84126912907232	0.43315896298736334	33	characters	word	word/word-104.jpg
210.37451242504176	0.43322426301892847	33	characters	word	word/word-32.jpg
210.90872653899714	0.433834888972342	33	characters	word	word/word-97.jpg
211.45861329196487	0.4336237539537251	33	characters	word	word/word-92.jpg
212.01055174006615	0.4316826768917963	33	characters	word	word/word-57.jpg
212.54295083100442	0.4325932339997962	33	characters	word	word/word-60.jpg
213.09164960798807	0.4518308819970116	33	characters	word	word/word-88.jpg
213.66037341498304	0.4489115159958601	33	characters	word	word/word-74.jpg
214.22575708304066	0.4344220249913633	33	characters	word	word/word-19.jpg
214.77642326802015	0.4497211939888075	33	characters	word	word/word-76.jpg
215.32794965896755	0.4330572140170261	34	places	house	house/house-101.jpg
215.87708542507607	0.4342283320147544	34	places	house	house/house-28.jpg
